symbol,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,均價,發行股數,次日 參考價,次日 漲停價,次日 跌停價,每股股利,股利年度,殖利率(%),股價淨值比
2880,華南金,9951458.0,3473.0,227589590.0,22.75,22.95,22.7,22.95,+,0.2,22.90,145,22.95,421,14.53,,,,,,,,,
2881,富邦金,11264720.0,9108.0,747557505.0,66.5,66.7,66.1,66.3,+,0.1,66.30,1225,66.40,5,14.67,,,,,,,,,
2882,國泰金,16134609.0,6897.0,786896980.0,48.55,48.95,48.5,48.75,+,0.35,48.75,587,48.80,31,15.53,,,,,,,,,
2883,開發金,22585655.0,4867.0,307190795.0,13.65,13.7,13.55,13.55,+,0.05,13.55,367,13.60,140,13.16,,,,,,,,,
2884,玉山金,27526898.0,8022.0,749306465.0,27.05,27.3,27.05,27.2,+,0.15,27.20,2423,27.25,518,19.57,,,,,,,,,
2885,元大金,35660999.0,11386.0,1066218166.0,29.95,30.15,29.7,29.8,-,0.1,29.80,593,29.85,290,14.26,,,,,,,,,
2886,兆豐金,23955914.0,7789.0,958284222.0,39.85,40.1,39.65,40.0,+,0.5,40.00,57,40.05,27,16.95,,,,,,,,,
2887,台新金,14353740.0,4095.0,254442737.0,17.7,17.85,17.65,17.7,+,0.05,17.70,115,17.75,176,16.39,,,,,,,,,
2888,新光金,50019199.0,8142.0,417047112.0,8.29,8.38,8.28,8.37,+,0.11,8.36,20,8.37,1344,0.0,,,,,,,,,
2889,國票金,9711759.0,2826.0,135855007.0,14.0,14.05,13.9,14.0,+,0.1,13.95,361,14.00,1202,24.14,,,,,,,,,
2890,永豐金,18261242.0,5765.0,399630335.0,21.85,22.1,21.7,21.8,+,0.1,21.75,124,21.80,241,13.62,,,,,,,,,
2891,中信金,38021286.0,7318.0,1202796108.0,31.5,31.8,31.45,31.55,+,0.2,31.55,344,31.60,5,11.31,,,,,,,,,
2892,第一金,13367478.0,4657.0,362013429.0,27.0,27.2,26.95,27.15,+,0.05,27.10,154,27.15,217,16.45,,,,,,,,,
2897,王道銀行,10900170.0,1374.0,107185115.0,9.85,9.88,9.79,9.85,+,0.04,9.84,134,9.85,42,11.87,,,,,,,,,
2901,欣欣,10263.0,32.0,278375.0,27.3,27.3,27.0,27.0,-,0.15,26.90,1,27.05,1,65.85,,,,,,,,,
2903,遠百,6942332.0,2962.0,225038795.0,32.7,32.95,31.6,32.95,+,0.3,32.65,18,32.95,30,16.9,,,,,,,,,
2904,匯僑,31810.0,21.0,575468.0,18.15,18.15,18.05,18.05,-,0.05,18.05,10,18.10,1,21.49,,,,,,,,,
2905,三商,811952.0,427.0,11116311.0,13.6,13.8,13.6,13.75,+,0.15,13.70,78,13.75,10,0.0,,,,,,,,,
2906,高林,339736.0,250.0,6659497.0,19.5,19.75,19.35,19.7,+,0.25,19.65,3,19.70,2,34.56,,,,,,,,,
2908,特力,253535.0,68.0,5249650.0,20.75,20.75,20.55,20.75,+,0.1,20.70,1,20.75,13,39.9,,,,,,,,,
2910,統領,30031.0,32.0,815169.0,26.9,27.35,26.8,27.35,+,0.2,27.30,1,27.35,2,23.38,,,,,,,,,
2911,麗嬰房,79280.0,215.0,540558.0,6.87,6.89,6.76,6.8,-,0.05,6.79,3,6.80,2,0.0,,,,,,,,,
2912,統一超,1149967.0,4677.0,317037858.0,275.5,277.0,274.0,276.0,-,1.5,275.00,18,276.00,28,27.03,,,,,,,,,
2913,農林,3101468.0,1336.0,65406418.0,21.2,21.4,20.7,21.15,+,0.15,21.15,33,21.20,79,0.0,,,,,,,,,
2915,潤泰全,1950149.0,1250.0,116793732.0,60.2,60.3,59.7,59.8,-,0.2,59.70,114,59.80,7,8.52,,,,,,,,,
2916,滿心,127927.0,113.0,7901207.0,60.7,62.3,60.7,62.3,,1.7,62.30,6,62.40,3,13.51,61.76,54626878,62.30,68.50,56.10,4.0,112.0,6.42,2.99
2923,鼎固-KY,59479.0,84.0,1418710.0,23.7,24.2,23.45,24.1,+,0.5,23.95,2,24.10,2,75.31,,,,,,,,,
2924,宏太-KY,48000.0,20.0,1437950.0,30.0,30.0,29.9,29.95,,0.0,27.10,1,29.50,1,,29.96,32805174,29.95,32.90,27.00,0.0,112.0,0.0,6.21
2926,誠品生活,3040.0,5.0,178840.0,58.4,59.5,58.4,58.6,,0.3,58.50,7,59.10,1,,58.83,47389650,58.60,64.40,52.80,0.0,112.0,0.0,5.01
2929,淘帝-KY,124849.0,306.0,1140740.0,9.2,9.2,9.1,9.15,-,0.01,9.15,6,9.16,10,0.0,,,,,,,,,
2937,集雅社,5040.0,6.0,175188.0,34.8,34.8,34.6,34.8,,0.1,34.30,1,34.95,2,12.38,34.76,39583614,34.80,38.25,31.35,2.0,112.0,5.75,1.45
2939,凱羿-KY,20000.0,12.0,525200.0,25.55,26.6,25.55,26.6,+,0.75,26.40,1,26.80,1,0.0,,,,,,,,,
2941,米斯特,10003.0,11.0,935275.0,93.5,93.5,93.5,93.5,,0.0,90.20,2,93.50,20,22.48,93.50,15390000,93.50,102.50,84.20,3.5,112.0,3.74,5.26
2945,三商家購,45078.0,20.0,1974525.0,43.85,43.9,43.5,43.75,+,0.45,43.55,2,43.75,1,29.17,,,,,,,,,
2947,振宇五金,4024.0,9.0,331900.0,81.1,83.8,81.1,83.8,,3.1,81.60,1,83.00,1,36.12,82.48,19268600,83.80,92.10,75.50,1.3,112.0,1.55,2.19
2948,寶陞,10050.0,13.0,660975.0,66.0,66.0,65.5,66.0,,0.0,65.60,1,66.00,1,15.49,65.77,28000000,66.00,72.60,59.40,3.31428571,112.0,5.02,1.82
2949,欣新網,6469.0,424.0,668917.0,104.0,104.0,103.0,103.0,,2.0,102.00,2,104.00,2,16.38,103.40,24200000,103.00,113.00,92.70,2.5,112.0,2.43,2.45
3002,歐格,119284.0,74.0,1762512.0,14.65,14.95,14.6,14.75,+,0.2,14.65,14,14.80,23,134.09,,,,,,,,,
