symbol,證券名稱,成交股數,成交筆數,成交金額,開盤價,最高價,最低價,收盤價,漲跌(+/-),漲跌價差,最後揭示買價,最後揭示買量,最後揭示賣價,最後揭示賣量,本益比,發行股數,次日漲停價,次日跌停價,每股股利,股利年度,殖利率(%),股價淨值比
5245,智晶,45000.0,41.0,1445450.0,32.5,32.5,32.0,32.15,,-0.55,32.05,4,32.15,1,,44990000,35.35,28.95,0.0,112.0,0.0,1.42
5251,天鉞電,444000.0,344.0,10505900.0,24.0,24.5,23.3,23.3,,-0.65,23.25,7,23.35,1,,35677377,25.6,21.0,0.0,112.0,0.0,2.0
5258,虹堡,3738949.0,3113.0,511098109.0,139.5,140.5,133.0,133.5,-,4.5,133.50,29,134.00,12,15.45,,,,,,,
5263,智崴,153000.0,113.0,17504500.0,113.5,115.5,113.0,114.0,,1.5,114.00,11,114.50,2,,64835647,125.0,103.0,0.5,112.0,0.44,2.35
5269,祥碩,545140.0,1089.0,1212331175.0,2245.0,2270.0,2195.0,2200.0,-,35.0,2195.00,4,2200.00,4,68.49,,,,,,,
5272,笙科,637000.0,440.0,23638700.0,37.2,37.5,36.6,36.8,,-0.3,36.80,2,36.85,5,,55276118,40.45,33.15,0.0,112.0,0.0,1.84
5274,信驊,343000.0,302.0,981720000.0,2835.0,2890.0,2830.0,2845.0,,0.0,2835.00,1,2845.00,2,106.71,37820679,3125.0,2565.0,20.0,112.0,0.7,28.06
5276,達輝-KY,4000.0,4.0,59800.0,14.95,15.0,14.9,15.0,,0.0,14.40,2,15.00,16,,39500000,16.5,13.5,0.6,112.0,4.0,1.28
5278,尚凡,31000.0,31.0,8384000.0,275.5,276.0,267.5,270.5,,-3.0,269.00,1,270.50,1,20.2,22248586,297.5,243.5,12.77456623,112.0,4.72,12.2
5283,禾聯碩,167495.0,262.0,19080686.0,113.5,115.0,113.5,114.0,+,1.0,114.00,6,114.50,19,14.65,,,,,,,
5284,jpp-KY,1241576.0,1182.0,245333159.0,198.5,202.0,193.0,193.0,-,3.5,193.00,9,194.00,11,23.17,,,,,,,
5285,界霖,103421.0,93.0,6431467.0,62.3,62.5,62.0,62.0,-,0.3,62.00,18,62.10,4,35.43,,,,,,,
5287,數字,74000.0,64.0,15516000.0,211.0,211.0,209.0,209.0,,0.0,209.00,16,209.50,1,16.2,55873850,229.5,188.5,10.73850488,112.0,5.14,6.14
5288,豐祥-KY,249102.0,210.0,47419422.0,186.5,193.0,185.0,193.0,+,7.0,192.50,3,193.00,11,12.42,,,,,,,
5289,宜鼎,620000.0,498.0,184972000.0,300.5,301.0,295.5,295.5,,-4.0,295.00,19,295.50,6,22.77,88397642,325.0,266.0,10.4,112.0,3.52,3.71
5291,邑昇,50000.0,26.0,1341200.0,26.85,26.95,26.75,26.75,,-0.1,26.75,10,26.80,5,78.68,40925606,29.4,24.1,0.8,112.0,2.99,1.13
5292,華懋,1347027.0,1384.0,206808284.0,146.0,159.5,146.0,154.5,+,9.5,154.50,11,155.00,2,17.62,,,,,,,
5299,杰力,140000.0,108.0,16379000.0,116.5,118.0,116.5,116.5,,0.5,116.50,19,117.00,3,22.71,50888981,128.0,105.0,4.11,112.0,3.53,1.89
5301,寶得利,86000.0,38.0,733790.0,8.7,8.7,8.46,8.64,,-0.07,8.49,1,8.64,2,,134552571,9.5,7.78,0.0,112.0,0.0,1.76
5302,太欣,267000.0,127.0,3030350.0,11.2,11.5,11.1,11.15,,-0.05,11.15,10,11.25,1,,159888349,12.25,10.05,0.0,112.0,0.0,1.36
5306,桂盟,451390.0,572.0,65891982.0,143.5,149.5,141.0,146.0,+,2.5,146.00,1,146.50,4,24.79,,,,,,,
5309,系統電,558000.0,332.0,19958050.0,35.8,36.0,35.65,35.7,,-0.05,35.65,14,35.70,20,25.32,190326097,39.25,32.15,0.7,112.0,1.96,2.28
5310,天剛,543000.0,256.0,25485700.0,46.5,47.55,46.45,47.55,,3.0,47.50,2,47.60,10,4755.0,28943517,52.3,42.8,0.0,112.0,0.0,8.07
5312,寶島科,217000.0,196.0,23262000.0,106.5,109.5,105.5,106.5,,1.0,106.50,3,107.00,5,15.3,60059898,117.0,95.9,6.0,112.0,5.63,2.16
5314,世紀,178000.0,130.0,52096500.0,303.0,303.0,285.0,290.0,,-13.0,289.00,2,290.00,22,137.44,14700000,319.0,261.0,1.8,112.0,0.62,23.67
5315,光聯,305000.0,208.0,5680050.0,18.65,18.75,18.5,18.65,,-0.05,18.60,1,18.70,45,21.94,106351832,20.5,16.8,0.8,112.0,4.29,1.27
5321,美而快,128000.0,93.0,10174500.0,80.0,80.4,78.7,79.0,,-1.0,78.80,1,79.00,6,47.59,49469584,86.9,71.1,1.0,112.0,1.27,5.19
5324,士開,133000.0,55.0,1439900.0,10.9,10.9,10.8,10.85,,0.05,10.80,35,10.85,22,,226379090,11.9,9.77,0.0,112.0,0.0,1.78
5328,華容,414000.0,210.0,6050750.0,14.55,14.75,14.5,14.65,,0.1,14.60,35,14.65,3,31.85,172710724,16.1,13.2,0.35,112.0,2.39,1.38
5340,建榮,1303000.0,878.0,68794000.0,54.8,54.9,51.8,52.4,,-2.1,52.40,9,52.50,7,403.08,194893964,57.6,47.2,0.0,112.0,0.0,5.25
5344,立衛,148000.0,71.0,3269100.0,22.0,22.65,21.9,22.05,,0.25,22.05,12,22.25,2,200.45,79447460,24.25,19.85,0.0,112.0,0.0,3.48
5345,天揚,1000.0,1.0,12100.0,12.1,12.1,12.1,12.1,,-0.2,11.30,1,12.25,2,,18000000,13.3,10.9,0.0,112.0,0.0,2.76
5347,世界,41979000.0,23485.0,3776474100.0,91.8,92.4,87.5,89.7,,-1.1,89.60,1,89.70,72,19.93,1638982267,98.6,80.8,4.5,112.0,5.02,3.22
5348,正能量智能,50000.0,22.0,924350.0,18.05,18.9,18.05,18.55,,0.3,18.40,1,18.60,3,66.25,28950310,20.4,16.7,0.0,112.0,0.0,3.63
5351,鈺創,4526000.0,2792.0,224166250.0,48.9,50.8,48.55,50.2,,1.6,50.10,6,50.20,12,,290018781,55.2,45.2,0.0,112.0,0.0,4.25
5353,台林,145000.0,96.0,5376250.0,37.5,37.5,36.9,36.9,,-0.6,36.90,18,36.95,4,17.24,75000000,40.55,33.25,1.42,112.0,3.85,2.1
5355,佳總,597000.0,224.0,6575850.0,11.15,11.25,10.8,10.8,,-0.35,10.80,9,10.95,26,,166122792,11.85,9.72,0.0,112.0,0.0,1.65
5356,協益,506000.0,287.0,16881400.0,33.15,33.5,33.15,33.45,,0.35,33.40,5,33.45,8,6.1,103040000,36.75,30.15,2.3,112.0,6.88,0.75
5364,力麗店,79000.0,45.0,1294050.0,16.4,16.45,16.35,16.45,,0.0,16.35,7,16.45,2,,48849940,18.05,14.85,0.0,112.0,0.0,1.86
5371,中光電,4307000.0,2878.0,320642700.0,73.0,76.0,73.0,73.7,,0.8,73.70,28,73.80,2,20.7,390981110,81.0,66.4,3.0,112.0,4.07,1.23
5381,合正,1843000.0,956.0,60817850.0,33.7,33.7,32.55,32.6,,-0.75,32.60,8,32.65,18,652.0,210156837,35.85,29.35,0.0,112.0,0.0,5.55
5383,金利,545000.0,355.0,20529200.0,39.1,39.1,36.7,36.8,,-2.35,36.80,7,36.95,2,,79400399,40.45,33.15,0.0,112.0,0.0,5.76
5386,青雲,1091000.0,790.0,90358500.0,85.1,85.7,80.6,83.0,,-3.2,82.80,1,83.00,4,36.4,28634219,91.3,74.7,1.3,112.0,1.57,4.61
5388,中磊,17311020.0,12237.0,2541736761.0,144.5,150.0,143.0,143.5,+,0.5,143.50,232,144.00,19,16.71,,,,,,,
5392,能率,599000.0,247.0,13760550.0,23.1,23.25,22.7,22.85,,-0.05,22.85,19,22.90,6,,168958990,25.1,20.6,0.30178445,111.0,1.32,0.68
5398,慕康生醫,39000.0,30.0,723850.0,18.7,18.7,18.4,18.5,,-0.15,18.45,1,18.50,1,,49465460,20.35,16.65,0.0,112.0,0.0,1.81
5403,中菲,554000.0,435.0,77637000.0,140.0,142.5,137.5,139.5,,1.0,139.50,12,140.00,1,16.67,76295495,153.0,126.0,6.0,112.0,4.3,4.38
5410,國眾,485000.0,294.0,16769600.0,34.45,34.7,34.4,34.5,,0.15,34.50,1,34.55,2,16.27,89389123,37.95,31.05,2.1,112.0,6.09,2.14
5425,台半,3819000.0,2625.0,292235900.0,77.8,77.9,76.0,76.1,,-1.2,76.10,4,76.20,4,21.56,263485486,83.7,68.5,2.0,112.0,2.63,2.44
5426,振發,2281000.0,1325.0,80200650.0,35.5,36.2,34.6,34.6,,-1.05,34.60,66,34.65,2,692.0,143800000,38.05,31.15,0.2,111.0,0.58,2.41
5432,新門,973000.0,783.0,156623000.0,158.5,163.5,156.0,159.5,,3.0,159.50,7,160.00,1,113.12,20687804,175.0,144.0,1.0,112.0,0.63,8.54
5434,崇越,796609.0,3107.0,168182640.0,213.5,213.5,210.0,210.0,-,2.0,210.00,64,210.50,7,13.98,,,,,,,
5438,東友,1455000.0,595.0,28808000.0,18.6,20.1,18.55,18.75,,0.45,18.70,6,18.75,5,208.33,112536565,20.6,16.9,0.5,112.0,2.67,0.83
5439,高技,3244000.0,2142.0,383196500.0,116.0,121.5,115.0,118.5,,2.0,118.50,36,119.00,104,23.37,92975752,130.0,107.0,4.1,112.0,3.46,4.4
5443,均豪,11705000.0,6787.0,638931600.0,56.3,56.9,53.3,53.8,,-2.2,53.70,1,53.80,5,43.04,165136144,59.1,48.45,1.2,112.0,2.23,2.77
5450,南良,326000.0,161.0,6761050.0,21.6,21.6,19.9,19.9,,0.05,19.90,9,19.95,2,199.0,122403239,21.85,17.95,0.25,112.0,1.26,1.46
5452,佶優,2480000.0,1400.0,63930150.0,26.45,26.65,25.5,25.5,,-1.0,25.50,22,25.55,6,94.44,148763669,28.05,22.95,0.15,112.0,0.59,1.86
5455,昇益,12000.0,11.0,534200.0,44.55,44.55,44.5,44.55,,0.1,44.30,1,44.80,1,17.54,65501813,49.0,40.1,0.0,112.0,0.0,3.81
5457,宣德,1744000.0,1123.0,110822100.0,63.0,64.3,62.7,62.8,,-0.2,62.80,7,63.00,17,45.51,172304300,69.0,56.6,0.32,112.0,0.51,2.58
5460,同協,69000.0,27.0,993650.0,14.4,14.5,14.35,14.35,,0.0,14.35,76,14.40,1,,58778130,15.75,12.95,0.0,112.0,0.0,1.19
5464,霖宏,63000.0,47.0,1810850.0,28.8,28.8,28.7,28.7,,-0.1,28.70,8,28.75,2,35.88,71071490,31.55,25.85,0.8,112.0,2.79,1.52
5465,富驊,670000.0,529.0,30721400.0,46.65,46.65,45.35,45.7,,-0.05,45.50,1,45.75,8,24.05,147682629,50.2,41.15,1.5,112.0,3.28,2.91
5468,凱鈺,91000.0,76.0,1572450.0,17.65,17.95,17.1,17.15,,-0.5,17.15,4,17.55,2,,35822909,18.85,15.45,0.0,112.0,0.0,2.14
5469,瀚宇博,26144921.0,12031.0,1655467092.0,60.0,64.9,60.0,64.9,+,5.9,64.90,29901,--,0,12.8,,,,,,,
5471,松翰,451823.0,508.0,22087951.0,48.45,49.2,48.45,48.8,+,0.55,48.80,13,48.85,1,43.96,,,,,,,
5474,聰泰,831000.0,688.0,112362000.0,131.0,138.5,129.0,135.5,,5.0,135.50,5,136.00,2,26.73,40355944,149.0,122.0,3.5,112.0,2.58,2.98
5475,德宏,169000.0,75.0,1974300.0,11.8,11.8,11.6,11.65,,0.0,11.60,11,11.70,7,,127127017,12.8,10.5,0.0,112.0,0.0,1.67
5478,智冠,888000.0,673.0,144199000.0,162.5,164.0,161.0,161.5,,0.5,161.50,28,162.00,22,22.78,127474332,177.5,145.5,9.0,112.0,5.57,2.79
5481,新華,23000.0,17.0,311750.0,13.55,13.6,13.5,13.6,,0.05,13.50,8,13.60,7,,71402891,14.95,12.25,0.0,112.0,0.0,0.72
5483,中美晶,39453000.0,22421.0,9346802500.0,230.0,241.0,230.0,240.0,,14.0,239.50,27,240.00,134,14.13,586221651,264.0,216.0,9.0,111.0,3.75,4.23
5484,慧友,42637.0,76.0,1059131.0,24.8,25.0,24.75,24.95,-,0.2,24.95,2,25.00,5,0.0,,,,,,,
5487,通泰,30000.0,29.0,944900.0,31.1,32.1,31.05,31.4,,0.1,31.40,1,31.50,2,,24222516,34.5,28.3,0.0,112.0,0.0,1.43
5488,松普,2379000.0,1000.0,32107300.0,13.9,13.9,13.3,13.4,,-0.4,13.40,25,13.45,5,32.68,91586124,14.7,12.1,0.0,112.0,0.0,1.35
5489,彩富,43000.0,21.0,1523250.0,35.55,35.55,35.3,35.5,,0.0,35.45,3,35.50,1,22.76,102706441,39.05,31.95,1.0,112.0,2.82,1.56
5490,同亨,221000.0,142.0,5456150.0,25.0,25.0,24.5,24.6,,-0.4,24.60,1,24.80,2,,96152201,27.05,22.15,0.0,112.0,0.0,1.95
5493,三聯,4745000.0,3345.0,407822600.0,85.0,88.4,82.5,88.4,,8.0,88.40,297,0.00,0,13.56,41608815,97.2,79.6,3.1,112.0,3.51,2.23
5498,凱崴,5204000.0,1968.0,73039900.0,14.35,14.45,13.8,13.85,,-0.5,13.80,95,13.85,39,13.99,192313545,15.2,12.5,0.0,112.0,0.0,1.25
5508,永信建,666000.0,471.0,83532000.0,125.5,126.0,124.5,126.0,,1.0,125.50,53,126.00,67,10.04,217428133,138.5,113.5,11.2912,112.0,8.96,3.84
5511,德昌,630000.0,384.0,45805000.0,72.6,73.4,72.3,72.8,,0.1,72.70,9,72.90,3,7.18,113440000,80.0,65.6,5.0,112.0,6.87,1.42
5512,力麒,1115000.0,376.0,10941520.0,9.88,9.9,9.77,9.8,,-0.05,9.79,3,9.80,9,40.83,743992712,10.75,8.82,0.0,111.0,0.0,0.53
5514,三豐,41000.0,29.0,805450.0,19.75,19.8,19.55,19.8,,-0.05,19.65,2,19.85,2,141.43,216225530,21.75,17.85,0.5,112.0,2.53,1.43
5515,建國,2657297.0,1256.0,50314099.0,18.95,19.2,18.55,19.2,+,0.35,19.20,28,19.25,24,14.33,,,,,,,
5516,雙喜,13000.0,11.0,253900.0,19.7,19.7,19.5,19.55,,-0.15,19.50,3,19.55,1,,50043906,21.5,17.6,1.5,111.0,7.67,1.52
5519,隆大,1545039.0,960.0,57519452.0,37.5,37.7,36.6,37.0,-,0.8,37.00,6,37.10,41,10.03,,,,,,,
5520,力泰,164000.0,122.0,13552300.0,85.9,85.9,79.7,82.4,,,81.40,1,82.50,1,10.55,59975245,90.6,74.2,4.6,112.0,5.58,2.06
5521,工信,6222277.0,2341.0,80037415.0,13.1,13.1,12.7,12.75,-,0.25,12.70,229,12.75,24,91.07,,,,,,,
5522,遠雄,982734.0,755.0,55944226.0,57.2,57.4,56.5,57.2,-,0.1,57.10,20,57.20,4,12.02,,,,,,,
5523,豐謙,119000.0,48.0,3222300.0,27.05,27.2,26.8,27.1,,0.05,27.00,3,27.10,3,7.27,155001464,29.8,24.4,1.5,112.0,5.54,1.33
5525,順天,224182.0,207.0,7070289.0,31.7,31.8,31.35,31.35,-,0.3,31.35,12,31.40,2,12.54,,,,,,,
5529,鉅陞,397000.0,264.0,10374700.0,25.6,26.7,25.6,25.95,,-0.1,25.95,19,26.00,9,,86837481,28.5,23.4,0.0,112.0,0.0,2.22
5530,龍巖,161000.0,120.0,6590800.0,40.8,41.05,40.75,41.0,,0.1,41.00,4,41.05,8,13.9,420084199,45.1,36.9,0.0,111.0,0.0,0.77
5531,鄉林,918897.0,366.0,8622542.0,9.42,9.43,9.32,9.38,-,0.1,9.37,12,9.41,8,0.0,,,,,,,
5533,皇鼎,309240.0,163.0,7142802.0,23.2,23.25,23.0,23.05,-,0.15,23.05,12,23.10,6,7.39,,,,,,,
5534,長虹,915618.0,794.0,76838260.0,83.9,84.2,83.6,83.7,-,0.3,83.70,23,83.80,8,13.24,,,,,,,
5536,聖暉*,485000.0,333.0,95373000.0,199.5,199.5,195.5,195.5,,-2.0,195.00,46,195.50,24,13.01,124080930,215.0,176.0,10.5,112.0,5.37,2.75
5538,東明-KY,53751.0,59.0,1703983.0,32.0,32.05,31.3,31.3,-,0.7,31.10,1,31.45,1,14.16,,,,,,,
5543,桓鼎-KY,394000.0,287.0,18184850.0,47.2,48.6,44.8,45.8,,0.15,44.90,1,45.80,3,,39304459,50.3,41.25,0.4,112.0,0.87,2.72
5546,永固-KY,52237.0,52.0,1521744.0,30.0,30.0,28.65,29.15,-,1.2,29.15,2,29.30,2,0.0,,,,,,,
5548,安倉,205000.0,161.0,6562700.0,31.6,32.5,31.3,32.35,,1.15,32.35,3,32.40,7,15.12,39700000,9995.0,0.01,1.65416667,112.0,5.11,2.22
5601,台聯櫃,9000.0,5.0,329200.0,36.5,36.65,36.5,36.65,,0.1,36.55,1,36.60,1,76.35,64800000,40.3,33.0,0.385,112.0,1.05,1.72
5603,陸海,235000.0,119.0,5245300.0,22.55,22.55,22.25,22.25,,-0.15,22.25,13,22.30,2,11.53,104876607,24.45,20.05,1.2,112.0,5.39,1.27
5604,中連,40000.0,33.0,1625600.0,40.6,40.8,40.5,40.8,,0.2,40.70,5,40.85,1,49.16,108782968,44.85,36.75,2.0,112.0,4.9,2.01
5607,遠雄港,997860.0,924.0,56346172.0,56.8,57.2,56.0,56.6,,0.0,56.50,14,56.60,1,21.36,,,,,,,
5608,四維航,2002372.0,1148.0,38421633.0,19.5,19.55,19.0,19.05,-,0.4,19.05,114,19.10,2,0.0,,,,,,,
5609,中菲行,333000.0,257.0,29984900.0,90.2,91.1,89.5,89.6,,-0.8,89.50,19,89.60,1,12.38,142884000,98.5,80.7,6.0,112.0,6.7,2.19
5701,劍湖山,114000.0,43.0,662330.0,5.86,5.87,5.62,5.62,,-0.23,5.63,1,5.70,16,,143000000,6.18,5.06,0.0,112.0,0.0,1.19
5703,亞都,11000.0,10.0,235000.0,21.75,21.75,21.3,21.35,,-0.45,21.30,13,21.35,1,38.82,70239594,23.45,19.25,0.0,112.0,0.0,3.16
5704,老爺知,89000.0,49.0,4360850.0,48.95,49.4,48.7,49.25,,0.25,49.25,6,49.40,2,16.53,38861658,54.1,44.35,2.22,111.0,4.51,3.31
5706,鳳凰,456122.0,661.0,30742422.0,67.4,68.0,66.6,67.8,+,0.4,67.80,1,67.90,10,27.79,,,,,,,
5864,致和證,559000.0,247.0,9755300.0,17.5,17.6,17.25,17.5,,0.1,17.45,1,17.50,27,5.5,308481122,19.25,15.75,1.5,112.0,5.71,0.95
5871,中租-KY,3661909.0,3989.0,630641394.0,172.0,173.0,171.5,172.0,-,0.5,171.50,437,172.50,124,12.12,,,,,,,
5876,上海商銀,10058041.0,4178.0,469067758.0,46.7,46.85,46.35,46.7,+,0.35,46.70,52,46.75,110,15.46,,,,,,,
5878,台名,7000.0,6.0,336150.0,48.0,48.05,48.0,48.05,,0.0,48.00,10,48.10,2,21.84,25024303,52.8,43.25,2.5,112.0,5.2,2.22
5880,合庫金,17447729.0,8166.0,448958603.0,25.85,25.9,25.65,25.65,-,0.2,25.65,318,25.75,27,21.92,,,,,,,
5902,德記,24000.0,22.0,788450.0,32.75,33.3,32.7,33.3,,0.45,33.10,1,33.20,1,18.1,94500000,36.6,30.0,1.5,112.0,4.5,2.67
5903,全家,46000.0,43.0,8645500.0,187.5,189.0,187.5,187.5,,0.0,187.50,23,188.00,1,25.97,223220000,206.0,169.0,5.8,112.0,3.09,5.58
5904,寶雅,349000.0,322.0,176530500.0,498.0,510.0,497.5,508.0,,11.0,507.00,1,508.00,5,20.81,103492971,558.0,457.5,21.1,112.0,4.15,8.33
5905,南仁湖,602000.0,133.0,7267350.0,12.1,12.15,12.05,12.05,,-0.05,12.05,25,12.10,19,120.5,249824637,13.25,10.85,0.0,112.0,0.0,1.09
5906,台南-KY,6082.0,9.0,391418.0,64.6,64.8,63.8,64.2,-,0.4,64.20,2,65.00,1,20.0,,,,,,,
5907,大洋-KY,174746.0,103.0,1558854.0,9.04,9.04,8.88,8.93,-,0.11,8.90,1,8.93,3,0.0,,,,,,,
6005,群益證,12527743.0,5006.0,233777664.0,18.85,18.9,18.5,18.5,-,0.35,18.45,458,18.50,277,9.74,,,,,,,
6015,宏遠證,1424000.0,373.0,17062100.0,12.0,12.1,11.9,11.95,,0.0,11.95,25,12.00,29,23.43,351251595,13.1,10.8,0.25,112.0,2.09,0.89
6016,康和證,3924000.0,861.0,64174300.0,16.4,16.5,16.25,16.25,,-0.15,16.20,149,16.25,7,9.67,594454986,17.85,14.65,1.15,112.0,7.08,1.09
6020,大展證,3000.0,3.0,57900.0,19.3,19.3,19.3,19.3,,0.0,19.15,9,19.30,4,14.96,252353154,21.2,17.4,0.89916258,112.0,4.66,1.06
6021,美好證,31000.0,30.0,510150.0,16.35,16.6,16.3,16.45,,0.1,16.40,3,16.45,3,47.0,311815974,18.05,14.85,0.6,112.0,3.65,0.89
6023,元大期,300000.0,238.0,22264900.0,73.2,74.8,73.2,74.7,,1.6,74.60,2,74.70,1,11.69,289976288,82.1,67.3,5.0,112.0,6.69,1.49
6024,群益期,315695.0,309.0,16976008.0,53.8,54.0,53.6,53.7,-,0.1,53.70,4,53.80,10,11.19,,,,,,,
6026,福邦證,4326000.0,1140.0,66646300.0,15.6,15.6,15.3,15.3,,-0.25,15.30,225,15.35,99,9.5,396161841,16.8,13.8,1.28,112.0,8.37,1.06
6101,寬魚國際,113000.0,105.0,5150050.0,46.1,46.1,45.1,45.9,,0.15,45.85,1,45.90,2,83.45,116422371,50.4,41.35,0.0,111.0,0.0,4.66
6103,合邦,1000.0,1.0,37900.0,37.9,37.9,37.9,37.9,,0.95,0.00,0,36.50,1,,13604891,41.65,34.15,0.0,112.0,0.0,4.34
6104,創惟,1013000.0,778.0,108728000.0,108.0,109.0,106.5,106.5,,-2.0,106.50,29,107.00,23,99.53,90679957,117.0,95.9,1.8,112.0,1.69,5.29
6108,競國,666176.0,869.0,14348420.0,21.6,21.7,21.4,21.45,-,0.1,21.40,53,21.45,7,63.09,,,,,,,
6109,亞元,186000.0,106.0,2845100.0,15.3,15.4,15.25,15.25,,0.0,15.20,26,15.30,1,54.46,67574414,16.75,13.75,0.3,112.0,1.97,1.36
6111,大宇資,574000.0,475.0,40305100.0,70.0,71.0,69.8,69.9,,0.2,69.90,15,70.00,2,35.13,103883551,76.8,63.0,3.43236754,111.0,4.91,4.22
6112,邁達特,1417159.0,1056.0,95914954.0,68.1,68.7,66.9,67.3,-,0.5,67.30,3,67.40,1,21.43,,,,,,,
6113,亞矽,944000.0,530.0,30201300.0,32.3,32.65,31.55,31.9,,-0.45,31.85,1,31.90,1,132.92,50047100,35.05,28.75,0.0,111.0,0.0,2.66
6114,久威,1182000.0,813.0,32583350.0,28.5,29.2,26.25,26.25,,-1.25,26.25,14,26.40,1,,43911937,28.85,23.65,0.0,112.0,0.0,0.91
6115,鎰勝,600452.0,484.0,31522593.0,52.3,52.9,52.1,52.5,+,0.4,52.40,6,52.50,40,18.62,,,,,,,
6116,彩晶,8188469.0,3294.0,84981367.0,10.45,10.5,10.35,10.35,-,0.1,10.35,104,10.40,223,0.0,,,,,,,
6117,迎廣,3428372.0,2676.0,273242010.0,81.0,81.8,78.0,78.0,-,2.9,78.00,12,78.20,2,76.47,,,,,,,
6118,建達,279000.0,192.0,6710250.0,24.15,24.5,23.75,23.9,,-0.1,23.90,16,24.05,2,103.91,90889573,26.25,21.55,0.0,112.0,0.0,2.04
6120,達運,3658799.0,1544.0,58145055.0,16.05,16.1,15.65,15.65,-,0.2,15.65,151,15.70,46,92.06,,,,,,,
6121,新普,7505000.0,5848.0,3730249000.0,505.0,517.0,480.0,487.0,,-1.0,487.00,31,487.50,11,15.88,184970519,535.0,438.5,21.7,112.0,4.46,2.64
6122,擎邦,4076000.0,2596.0,285717100.0,70.5,71.4,68.9,69.0,,0.1,69.00,18,69.10,45,13.14,74372983,75.9,62.1,3.7,112.0,5.36,3.18
6123,上奇,49000.0,35.0,3401800.0,69.0,69.9,69.0,69.5,,0.1,69.20,4,69.50,1,15.01,62089430,76.4,62.6,4.0,112.0,5.76,3.09
6124,業強,469000.0,387.0,18183000.0,39.6,40.0,38.1,38.3,,-0.7,38.20,3,38.30,5,,182479945,42.1,34.5,0.0,112.0,0.0,2.03
6125,廣運,8471000.0,5231.0,671753600.0,79.0,80.4,78.6,78.6,,-0.3,78.50,136,78.60,7,46.79,249011150,86.4,70.8,1.7,112.0,2.16,5.45
6126,信音,2625000.0,1549.0,94218950.0,36.5,36.75,35.4,35.45,,-1.05,35.45,25,35.55,24,23.32,117265587,38.95,31.95,1.1,112.0,3.39,1.34
6127,九豪,672000.0,368.0,18426300.0,27.6,27.95,27.25,27.35,,-0.25,27.35,28,27.40,7,16.38,108079751,30.05,24.65,0.0,111.0,0.0,2.15
6128,上福,1536347.0,940.0,60933423.0,39.1,40.05,39.05,39.85,+,0.9,39.85,4,39.90,4,11.72,,,,,,,
6129,普誠,791000.0,450.0,20742950.0,26.4,26.55,26.05,26.15,,-0.2,26.15,16,26.20,4,79.24,180943675,28.75,23.55,0.25,112.0,0.96,2.31
6130,上亞科技,71000.0,43.0,1820600.0,26.35,26.35,25.45,25.45,,-0.9,25.40,1,25.50,7,,44300000,27.95,22.95,0.5,112.0,1.96,1.65
6133,金橋,330793.0,219.0,4530241.0,13.7,13.9,13.6,13.8,-,0.1,13.70,7,13.80,21,41.82,,,,,,,
6134,萬旭,235000.0,124.0,4737500.0,20.4,20.45,20.0,20.0,,-0.3,19.95,6,20.00,19,,72584549,22.0,18.0,0.0,112.0,0.0,1.99
6136,富爾特,307820.0,342.0,7264053.0,23.55,23.7,23.45,23.45,-,0.15,23.45,3,23.50,20,26.06,,,,,,,
6138,茂達,1267000.0,996.0,270501500.0,212.0,216.5,211.5,212.0,,1.0,212.00,228,212.50,3,30.29,74641500,233.0,191.0,6.0,112.0,2.83,4.88
6139,亞翔,16256399.0,28751.0,2948567899.0,181.5,187.5,176.5,177.5,,0.0,177.00,197,178.00,24,13.86,,,,,,,
6140,訊達,735000.0,465.0,22306950.0,30.5,30.85,29.85,30.35,,0.1,30.30,23,30.40,5,758.75,46425166,33.35,27.35,0.75,112.0,2.47,2.54
6141,柏承,910024.0,584.0,17281297.0,19.55,19.55,18.7,18.7,-,0.9,18.70,46,18.75,1,0.0,,,,,,,
6142,友勁,612817.0,638.0,6130144.0,10.05,10.1,9.97,9.99,-,0.11,9.99,18,10.00,4,0.0,,,,,,,
6143,振曜,830000.0,587.0,80493700.0,96.7,98.2,96.0,96.0,,-0.6,96.00,27,96.10,2,22.27,87506897,105.5,86.4,4.0,112.0,4.17,2.91
6144,得利影,55000.0,30.0,820300.0,16.15,16.15,14.55,14.9,,-1.25,15.00,1,15.45,2,,38273701,16.35,13.45,0.0,112.0,0.0,1.69
6146,耕興,2889000.0,2194.0,834382000.0,292.5,297.0,281.0,286.0,,7.0,285.50,8,286.00,18,19.97,101867199,314.5,257.5,10.5,112.0,3.67,5.44
6147,頎邦,14978000.0,7934.0,1185828200.0,79.5,80.8,77.3,77.6,,-0.9,77.60,25,77.70,18,14.34,744675539,85.3,69.9,3.75,112.0,4.83,1.19
6148,驊宏資,273000.0,153.0,8666300.0,31.9,32.0,31.5,31.5,,-0.35,31.50,12,31.55,1,19.21,46603757,34.65,28.35,1.2,112.0,3.81,2.48
6150,撼訊,1452000.0,1151.0,128623800.0,90.0,90.8,87.5,87.5,,-3.4,87.40,7,87.50,8,,48345985,96.2,78.8,0.0,112.0,0.0,2.61
6151,晉倫,82000.0,63.0,2275100.0,27.75,27.9,27.65,27.8,,0.05,27.70,12,27.80,1,17.94,55257300,30.55,25.05,1.5,112.0,5.4,1.53
6152,百一,558451.0,275.0,5654166.0,10.25,10.25,10.05,10.2,,0.0,10.10,1,10.20,10,0.0,,,,,,,
